r,u-g,g-r,r-i,i-z
-0.16042998433113098,-0.9035329222679138,1.4319199323654175,0.3904969394207001,-1.8675763607025146
0.5375868678092957,1.5443694591522217,-0.7140107154846191,2.0435125827789307,0.42219820618629456
-0.571297824382782,-0.4053216278553009,-0.6764507293701172,-0.03272459656000137,0.2812609076499939
-0.770100474357605,0.8001236915588379,-0.9111188054084778,-0.5115390419960022,-0.305046409368515
2.1486644744873047,0.14383305609226227,-0.08312345296144485,0.5314292311668396,-1.0118005275726318
0.9944777488708496,0.7475727796554565,0.6279964447021484,2.0623526573181152,1.2263380289077759
-1.495023250579834,-0.0014062141999602318,-1.4800052642822266,-1.335811972618103,-1.6558164358139038
0.8857135772705078,0.03314149007201195,1.9349050521850586,0.2722264230251312,-0.012498142197728157
-1.8698922395706177,1.4281377792358398,-1.8963537216186523,-0.6153162717819214,1.838724136352539
1.8564460277557373,0.6833295822143555,-0.3483307659626007,-3.4348225593566895,-2.785792350769043
1.628636360168457,-0.33760878443717957,0.33684080839157104,2.1422388553619385,0.4431171119213104
1.0264052152633667,0.6424545049667358,1.1205558776855469,1.3368172645568848,-0.0013401410542428493
-0.22162503004074097,0.21908387541770935,-0.13683326542377472,-0.20018506050109863,1.024208664894104
-1.0109752416610718,0.5498355627059937,-0.6926005482673645,-1.0216084718704224,-2.0573368072509766
-0.7453354597091675,0.2641662359237671,-0.6805830597877502,-1.1602611541748047,-0.9928747415542603
0.9517922401428223,-2.2785050868988037,0.7770556211471558,0.9098858833312988,1.794073462486267
-1.4137656688690186,1.168657898902893,-1.573035478591919,-1.1117528676986694,-0.43750807642936707
0.5454258322715759,1.3412773609161377,0.01441333256661892,-0.3746630847454071,-0.20447537302970886
-1.046044945716858,0.6071030497550964,0.06176123768091202,-0.287491112947464,-0.32669180631637573
0.7786485552787781,-1.9556485414505005,2.0857880115509033,0.17512036859989166,-2.9484493732452393
0.4559728503227234,-1.0130271911621094,0.862970232963562,-0.16356635093688965,-0.06253217905759811
-1.690739631652832,1.2154138088226318,-0.8781918883323669,-1.126257300376892,-0.8446354269981384
0.43254002928733826,-0.0014558278489857912,0.5007795691490173,0.18752402067184448,-0.3045993447303772
-0.8786987066268921,0.5109516382217407,-0.6173067092895508,-1.1385380029678345,-0.26618897914886475
0.3247644603252411,-1.8906810283660889,1.9095523357391357,1.010489583015442,0.25566643476486206
-0.4135983884334564,1.0843178033828735,-0.5273599028587341,-0.8683619499206543,-1.1146254539489746
-0.32345589995384216,-0.7114814519882202,-0.42537981271743774,-0.6602376103401184,-0.7389044761657715
1.149266242980957,-1.9908082485198975,-0.31949928402900696,-1.4388070106506348,-0.4155460000038147
-0.8874188661575317,1.2790549993515015,0.30640172958374023,-0.18413853645324707,0.09923088550567627
-0.7243368625640869,-0.23323801159858704,0.6729355454444885,-0.05440305173397064,-0.26419582962989807
-1.3481392860412598,1.1865683794021606,-1.5001609325408936,-1.2424604892730713,-0.0974964052438736
0.3884848654270172,-1.8330893516540527,-0.9796501994132996,-0.43836870789527893,-0.8497952818870544
0.8753796219825745,1.1989916563034058,-1.037455439567566,-1.6989820003509521,0.776255190372467
0.5586369037628174,-0.5119051933288574,0.717479407787323,-0.1968662440776825,-1.7827271223068237
0.9387143850326538,-2.36027193069458,-0.8838896751403809,1.676196813583374,1.0439727306365967
-0.3432601988315582,0.8042879104614258,0.5712031722068787,0.14373131096363068,-1.0998164415359497
1.7526543140411377,0.26122578978538513,0.2356671392917633,2.071180582046509,1.8996926546096802
1.4493025541305542,-0.11797866970300674,1.1938152313232422,2.031812906265259,-1.917740821838379
-2.1624040603637695,0.9830991625785828,-1.9161351919174194,-1.6759625673294067,-0.6919254064559937
0.567617654800415,1.2548104524612427,0.8808172345161438,-0.30321359634399414,-1.0663796663284302
0.22935274243354797,1.5466914176940918,0.9996271133422852,0.3076941668987274,0.6516543626785278
-1.144249677658081,0.7139776945114136,-1.8288342952728271,-1.520559310913086,-0.6279205679893494
-0.36260056495666504,0.4892538785934448,0.5743498802185059,-0.2189246416091919,-0.3778993785381317
0.46429330110549927,1.184719443321228,1.4022397994995117,-0.04909518361091614,0.25315168499946594
-0.2318514734506607,-0.07219510525465012,-0.5936617255210876,-0.3712325394153595,0.12815973162651062
-0.4170936942100525,0.17907536029815674,-0.9498541951179504,0.043496400117874146,0.6164666414260864
-1.1625686883926392,1.3519574403762817,-0.48031243681907654,-0.992499053478241,-1.173079252243042
-1.424983024597168,1.456619381904602,-1.7497243881225586,-1.3736933469772339,-0.44546210765838623
1.4433029890060425,-0.7398836612701416,0.35493558645248413,2.095395565032959,1.752459168434143
-1.2635756731033325,-0.20247086882591248,-1.493635654449463,-0.8581596612930298,0.8111821413040161
-0.9196488857269287,0.7655957937240601,-0.37636104226112366,-0.368517130613327,0.15287870168685913
-0.608052670955658,0.09174855053424835,-0.8243556022644043,-0.9704182744026184,-0.2712743580341339
0.6346147656440735,0.8530350923538208,0.7797121405601501,0.11582868546247482,0.4095127284526825
0.3947836458683014,-0.7819759249687195,0.9431185126304626,-0.0355629101395607,0.1906929612159729
-0.22907020151615143,0.790515124797821,0.8523442149162292,0.18100930750370026,-0.42713242769241333
-0.91352778673172,-0.5697713494300842,-0.5607506632804871,-0.8790894150733948,0.043310489505529404
0.8337072730064392,0.7620864510536194,1.147031307220459,0.031550899147987366,0.5405214428901672
0.355989545583725,0.25398218631744385,1.0948237180709839,-0.06006850302219391,0.641409158706665
0.744323194026947,-1.1374353170394897,-1.8090686798095703,-0.3031688928604126,1.7310372591018677
-0.7088318467140198,0.6312715411186218,-0.6767933368682861,-0.97711181640625,-0.7752471566200256
0.5244856476783752,-0.9292460680007935,1.1609936952590942,-0.4241883158683777,1.8147130012512207
-0.5691311955451965,1.4224222898483276,-0.9263989925384521,0.16191215813159943,0.7184160947799683
1.1787757873535156,-1.6207259893417358,1.2228100299835205,0.8382128477096558,0.22412970662117004
0.9171794056892395,-1.8357024192810059,1.0740512609481812,1.961134433746338,0.8238303661346436
-0.41767096519470215,-0.4887024760246277,-0.3824225068092346,-0.6561477780342102,0.30150923132896423
0.4564543068408966,-0.6485348343849182,0.9551834464073181,-0.19818483293056488,0.021665086969733238
-0.03932769596576691,1.5548909902572632,0.3413473665714264,-0.5518006682395935,-0.2251521348953247
0.596379280090332,-0.5953521728515625,0.10596772283315659,1.3626079559326172,-1.3062487840652466
-0.16856813430786133,1.0171043872833252,0.7394745945930481,-0.16811436414718628,-0.09490714967250824
-1.308845043182373,0.6628589630126953,-1.1244189739227295,-1.3276993036270142,-0.7506585717201233
0.6009894013404846,0.08780591189861298,0.6166641116142273,0.2941172122955322,-0.3554343581199646
-1.0794214010238647,0.04380182921886444,-1.8931279182434082,-0.7233285903930664,-0.2780548334121704
-0.17393669486045837,-0.5438464879989624,-0.3332245349884033,0.48316672444343567,0.6051409840583801
-1.8077517747879028,-1.5943678617477417,-1.5991787910461426,-1.0837831497192383,-0.5616059303283691
-0.15025730431079865,0.48651188611984253,-0.5328310132026672,-0.3138516843318939,-0.40205952525138855
-0.4620194435119629,1.0373170375823975,-1.0161138772964478,-0.4575887620449066,0.43046891689300537
-0.24537687003612518,-0.22494259476661682,-1.3679684400558472,-1.1590654850006104,-0.6954460144042969
0.6107448935508728,0.5259779691696167,0.3438088595867157,0.2355518490076065,0.8461650013923645
0.3682645261287689,1.2722547054290771,0.9808787703514099,-0.6077846884727478,1.1598557233810425
-1.523524284362793,-0.15401147305965424,-1.1726839542388916,-1.2113285064697266,-0.5186317563056946
-0.7328022122383118,-0.6763317584991455,-0.020152799785137177,-0.9396997094154358,-0.8931047320365906
0.6422352194786072,-1.2454146146774292,0.8474317789077759,0.819707989692688,1.092535138130188
0.2595903277397156,-0.274705171585083,0.1633196771144867,-0.014443179592490196,-1.472054123878479
0.6711114048957825,-0.4061849117279053,0.25151127576828003,-0.5082537531852722,0.44542697072029114
-1.0643686056137085,1.2712888717651367,-0.8739014267921448,-1.0584394931793213,0.07177364081144333
1.4933110475540161,-1.9713894128799438,-0.8475578427314758,1.5615133047103882,-0.7703853249549866
0.8470457196235657,-0.652513861656189,1.3881666660308838,0.8810110688209534,1.5739684104919434
2.1593828201293945,1.469138503074646,-1.8209017515182495,1.1562156677246094,-0.8452128767967224
0.8215175867080688,0.825684666633606,0.68217533826828,0.8188363313674927,-0.016093291342258453
-1.6594444513320923,1.0593786239624023,-1.2106655836105347,-1.158875584602356,-1.0379538536071777
1.1858434677124023,-1.707768440246582,0.7158612608909607,1.9480267763137817,-1.457282304763794
-0.641729474067688,0.673552393913269,-0.9525054097175598,-0.17824959754943848,1.7646416425704956
1.747480869293213,-2.148348331451416,0.047645941376686096,-1.2501150369644165,-1.1972767114639282
-0.5553790926933289,0.21392405033111572,0.03740471228957176,-0.21314744651317596,-0.0024578040465712547
-0.843997061252594,1.490763545036316,-0.11456398665904999,-0.3139410614967346,-1.4145689010620117
1.6277108192443848,-0.002243032678961754,-1.1450384855270386,1.4003106355667114,-1.0880995988845825
-0.9815731644630432,0.27959612011909485,-1.2694143056869507,-1.2173738479614258,-1.0602325201034546
0.6337593793869019,-0.6596681475639343,1.167619228363037,-0.059923235327005386,-0.04334563761949539
0.22251641750335693,0.1905989795923233,0.5692424178123474,-0.6254180073738098,0.0579146184027195
0.8165252804756165,-0.927972674369812,1.7957602739334106,1.7500935792922974,1.572180151939392
0.590942919254303,1.0940321683883667,1.4285306930541992,1.671470046043396,1.0034574270248413
1.474474310874939,-1.1604163646697998,-0.18203066289424896,1.8593685626983643,0.5698601007461548
-0.6446626782417297,0.9535260796546936,-0.8994966149330139,-0.6348939538002014,-1.0116328001022339
0.9807946085929871,1.5490696430206299,1.1738334894180298,0.6294292211532593,-0.8362529277801514
-0.5069124698638916,-1.6691324710845947,-0.3820798993110657,-0.7273514270782471,0.31287214159965515
-2.4763572216033936,0.29350119829177856,-1.3146960735321045,-1.3887901306152344,-0.19350364804267883
1.052844762802124,-2.0665881633758545,1.3603209257125854,0.385021448135376,1.0243576765060425
-1.1675597429275513,0.6206905841827393,-1.2308528423309326,-0.7614558935165405,-0.48707643151283264
-0.5533901453018188,-0.3894915282726288,0.30731359124183655,-0.021684229373931885,0.4929462671279907
0.3952253758907318,0.6615458726882935,1.1580368280410767,0.2156166136264801,0.510661244392395
1.0524510145187378,-0.594406247138977,1.614406704902649,0.35660478472709656,0.9891512989997864
-1.1086739301681519,0.5553129315376282,-0.6848471760749817,-0.7909117341041565,-0.4879705607891083
0.40276169776916504,0.5834802985191345,1.1436421871185303,0.3973580598831177,-0.0725911483168602
-1.494698405265808,0.009925564751029015,-1.6503691673278809,-1.1724525690078735,-0.24810147285461426
0.14237715303897858,0.3855148255825043,-0.24830086529254913,-0.5719146728515625,-0.41971859335899353
0.5282964706420898,0.011099756695330143,0.7203361988067627,-0.25909683108329773,0.47776466608047485
-1.814333438873291,0.8752521276473999,-1.8736311197280884,-0.9606183171272278,0.37216416001319885
0.681340217590332,0.23857876658439636,1.4092395305633545,1.6495345830917358,1.5896716117858887
-1.360529899597168,0.4032997190952301,-1.103899598121643,-1.440661907196045,0.9517654776573181
-0.7231191396713257,1.222131609916687,0.36426496505737305,0.0018044862663373351,-0.025258125737309456
1.6912267208099365,-1.071885585784912,0.35937362909317017,2.0705883502960205,-0.021383561193943024
-1.3085867166519165,0.910279393196106,-1.5020004510879517,-0.9086123704910278,1.1682195663452148
-0.845884382724762,0.5191841721534729,0.055146340280771255,-0.07656200975179672,-1.0821946859359741
0.08415152877569199,-0.2649841904640198,0.07111169397830963,-0.7248148322105408,-0.9200031161308289
0.4826193153858185,-0.18021415174007416,0.747649610042572,0.7944983839988708,0.8131753206253052
0.6939961314201355,1.4018622636795044,1.4363316297531128,2.0391881465911865,-0.901375412940979
-1.3433269262313843,0.26793357729911804,-0.8958650231361389,-1.1926112174987793,-0.48754212260246277
-1.0008246898651123,1.2469748258590698,-1.2894119024276733,-0.9814810156822205,-1.6483839750289917
-0.9398248195648193,-0.4018949568271637,-1.477338194847107,-0.6119639277458191,-1.0208722352981567
-0.5022883415222168,-0.14444924890995026,-0.4679470658302307,-0.44480517506599426,0.31326332688331604
-0.6122140884399414,1.2748346328735352,-0.8904571533203125,-1.0204575061798096,-0.8803447484970093
1.1806607246398926,-1.1069691181182861,0.9947621822357178,1.0795923471450806,0.40735191106796265
0.9873586297035217,0.5847867727279663,1.4142045974731445,0.1761484146118164,-1.5352020263671875
0.6196169257164001,0.9845015406608582,0.41384243965148926,0.8398107886314392,2.086435556411743
0.507032573223114,-1.1504043340682983,-0.09467712789773941,0.6900618672370911,1.249548077583313
-0.912969172000885,0.955662727355957,-1.0277360677719116,-1.2488970756530762,-0.7438035607337952
-0.0869155302643776,-1.7761096954345703,0.06825490295886993,-0.5969566106796265,-0.4587995409965515
-1.621836543083191,1.4948450326919556,-1.1001994609832764,-1.8280134201049805,-0.1337273120880127
0.8921303749084473,0.5522170066833496,1.6603525876998901,0.7262112498283386,0.283496230840683
0.6562397480010986,-0.6249087452888489,0.9188410639762878,-0.18102087080478668,1.1305915117263794
-0.6271441578865051,0.14406128227710724,0.7355846762657166,1.026089072227478,-0.811105489730835
0.5712800025939941,-0.5901857614517212,0.9802041053771973,1.1758379936218262,-0.4391845762729645
-1.0438199043273926,0.23980920016765594,-1.1337798833847046,-0.5783958435058594,-0.2945031225681305
-1.7394750118255615,0.4499763250350952,-1.5874459743499756,-1.3719837665557861,-0.8867154121398926
0.8762490749359131,0.02530582621693611,1.386527419090271,0.2850770652294159,1.075472116470337
-0.08453041315078735,0.10803839564323425,0.31003862619400024,-0.20088905096054077,-0.8629837036132812
1.0356605052947998,-0.7918986678123474,1.7249835729599,-0.2956484854221344,-0.526399552822113
-0.4678040146827698,0.8458245396614075,0.2033727467060089,-0.17706510424613953,-0.7782462239265442
1.4536672830581665,0.048869047313928604,-0.6212703585624695,0.679814875125885,2.1412196159362793
0.5523778796195984,-1.5079903602600098,1.0352948904037476,-0.08108766376972198,1.476750373840332
1.2057833671569824,-0.30244916677474976,-0.26057663559913635,1.5998306274414062,-2.106830596923828
0.25881439447402954,1.378183364868164,0.9023486375808716,-0.24840286374092102,-0.4581848382949829
-2.350752353668213,1.166627049446106,-1.4753774404525757,-1.256640911102295,-0.7792521119117737
-0.663948118686676,1.0901589393615723,-0.33147990703582764,-0.9408283233642578,-0.9930424094200134
0.4380032420158386,0.3341348469257355,0.3622356951236725,0.07808135449886322,-0.0732244923710823
0.8993535041809082,0.6720739006996155,1.050880789756775,0.862170934677124,1.6625431776046753
0.0556902140378952,-1.0804654359817505,0.7121400237083435,-0.350872665643692,-0.03660240396857262
0.7806831002235413,-1.4994932413101196,-0.8257049322128296,1.9270634651184082,0.7471213936805725
-0.3461758494377136,-0.26967763900756836,-0.6129477024078369,-0.5822734236717224,0.7732002139091492
-0.5768837332725525,0.5334861874580383,-0.8784133195877075,-0.8326930403709412,1.3264992237091064
-0.3990235924720764,-0.15918783843517303,0.04980698600411415,0.0420660674571991,-0.8399971127510071
1.4727003574371338,-0.09072418510913849,1.1794416904449463,1.4674690961837769,1.8724775314331055
0.68137526512146,-1.057408332824707,1.0913132429122925,1.2997404336929321,0.2082030177116394
-1.617039442062378,0.20707404613494873,-1.7032461166381836,-1.1890913248062134,-0.35984912514686584
-0.1809050738811493,0.5719037652015686,-0.3793443441390991,-0.37395909428596497,1.0365029573440552
-1.3205064535140991,1.1785838603973389,-1.9137263298034668,-1.3871586322784424,-0.5301064252853394
-1.277172327041626,1.307305097579956,-1.099656581878662,-1.0442702770233154,0.6297295689582825
-0.5614745616912842,0.8519237041473389,-0.13005496561527252,-0.5852569937705994,-0.8418039679527283
-1.0773612260818481,0.309304803609848,-1.8996268510818481,-1.662933111190796,0.2861972451210022
-0.5127461552619934,-0.032791867852211,-0.4727698862552643,-0.9998965263366699,-0.3410165011882782
0.36056578159332275,-1.8240233659744263,1.4332164525985718,-0.15223544836044312,0.3232477903366089
0.41569578647613525,-0.6608753800392151,0.5413649678230286,-0.2540683150291443,-0.737619161605835
0.14982232451438904,0.3059377074241638,0.17833100259304047,-0.4789096415042877,0.7975652813911438
